val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.Ox.weV,val.Ox.cnc,val.Ox.aeV,val.Ox.weC,val.CO.weV,val.CO.cnc,val.CO.aeV,val.CO.weC,val.sht.hmd,val.sht.tmp,val.SO2.weV,val.SO2.cnc,val.SO2.aeV,val.SO2.weC,rec,tag
0.284942,52,0.285567,-0.007596,0.403944,-11.1,0.400756,-0.003288,0.386131,-62,0.232066,0.032365,51.1,29.3,0.286442,59.5,0.29613,-0.007712,2019-01-03T05:43:03Z,scs-bgx-502
0.285067,52.4,0.285567,-0.007471,0.404444,-10,0.400756,-0.002893,0.385568,-60.5,0.232691,0.032714,51.2,29.3,0.286254,58.2,0.296255,-0.008135,2019-01-03T05:43:13Z,scs-bgx-502
0.285379,53.5,0.285567,-0.007159,0.405319,-7,0.400819,-0.001793,0.385256,-60.7,0.232879,0.032675,51.5,29.3,0.285129,55.2,0.29613,-0.009025,2019-01-03T05:43:23Z,scs-bgx-502
0.285067,52.4,0.285567,-0.007471,0.404944,-7.2,0.400819,-0.001877,0.385006,-56.6,0.233691,0.033609,51.5,29.3,0.285504,56.1,0.296192,-0.008767,2019-01-03T05:43:33Z,scs-bgx-502
0.286317,57.3,0.285504,-0.006103,0.407069,-6.3,0.400756,-0.001562,0.385443,-53.1,0.233941,0.034411,52.1,29.3,0.284004,48,0.296692,-0.011207,2019-01-03T05:43:43Z,scs-bgx-502
0.285879,55.3,0.285567,-0.006659,0.406319,-5.5,0.400819,-0.001268,0.385756,-50.9,0.234066,0.034906,52.1,29.3,0.284379,48.5,0.296817,-0.011067,2019-01-03T05:43:53Z,scs-bgx-502
0.285942,55.5,0.285567,-0.006596,0.406944,-3.9,0.400819,-0.000696,0.386006,-48.2,0.234316,0.035521,52.3,29.3,0.284504,52.8,0.296192,-0.009767,2019-01-03T05:44:03Z,scs-bgx-502
0.286004,55.7,0.285567,-0.006534,0.407131,-2.1,0.400881,-4.5e-05,0.386756,-37.3,0.235504,0.038002,52.5,29.3,0.284504,50.8,0.296505,-0.010355,2019-01-03T05:44:13Z,scs-bgx-502
0.286317,56.9,0.285567,-0.006221,0.407631,-3,0.400819,-0.000378,0.386693,-39.6,0.235191,0.037484,52.7,29.3,0.284254,50.8,0.29638,-0.01037,2019-01-03T05:44:23Z,scs-bgx-502
0.286129,56.2,0.285567,-0.006409,0.407631,-1.1,0.400881,0.000323,0.385693,-46.8,0.234754,0.035846,52.9,29.3,0.284067,50.2,0.29638,-0.010557,2019-01-03T05:44:33Z,scs-bgx-502
0.286004,55.7,0.285567,-0.006534,0.407319,-3,0.400819,-0.000373,0.386381,-39.8,0.235379,0.037445,53,29.3,0.284442,51,0.296442,-0.0103,2019-01-03T05:44:43Z,scs-bgx-502
0.286504,57.1,0.285629,-0.006152,0.408006,-0.7,0.400881,0.00046,0.386506,-45.6,0.234379,0.036112,53.1,29.3,0.284254,50,0.296505,-0.010605,2019-01-03T05:44:53Z,scs-bgx-502
0.286567,57.8,0.285567,-0.005971,0.408381,-0.2,0.400881,0.000651,0.386506,-39.6,0.235316,0.037479,53.3,29.3,0.283879,53.4,0.295755,-0.00957,2019-01-03T05:45:03Z,scs-bgx-502
0.286317,57.3,0.285504,-0.006103,0.407944,-3.9,0.400756,-0.000687,0.387443,-34.7,0.235441,0.038599,53.4,29.3,0.284254,50.4,0.296442,-0.010487,2019-01-03T05:45:13Z,scs-bgx-502
0.286129,56.6,0.285504,-0.00629,0.407881,-3.6,0.400756,-0.000564,0.387693,-33.2,0.235504,0.03894,53.5,29.3,0.283754,49.9,0.296255,-0.010635,2019-01-03T05:45:23Z,scs-bgx-502
0.286192,56.4,0.285567,-0.006346,0.408256,-1,0.400819,0.000379,0.386818,-43.4,0.234504,0.036607,53.6,29.3,0.284442,48.3,0.29688,-0.011122,2019-01-03T05:45:33Z,scs-bgx-502
0.286504,57.5,0.285567,-0.006034,0.408319,-3,0.400756,-0.000365,0.386943,-44.5,0.234254,0.036367,53.7,29.3,0.284192,50.6,0.29638,-0.010432,2019-01-03T05:45:43Z,scs-bgx-502
0.286379,57.1,0.285567,-0.006159,0.408319,0.1,0.400881,0.000773,0.388318,-33.7,0.235004,0.038836,53.7,29.3,0.284504,54.3,0.295942,-0.009298,2019-01-03T05:45:53Z,scs-bgx-502
0.286379,57.1,0.285567,-0.006159,0.408319,-1.3,0.400819,0.000257,0.389068,-27.6,0.235441,0.040224,53.8,29.3,0.284504,53.2,0.29613,-0.00965,2019-01-03T05:46:03Z,scs-bgx-502
0.286379,57.1,0.285567,-0.006159,0.408256,-1.5,0.400819,0.000195,0.389193,-27.4,0.235379,0.040257,53.9,29.3,0.284442,51,0.296442,-0.0103,2019-01-03T05:46:13Z,scs-bgx-502
0.286317,56.9,0.285567,-0.006221,0.408069,-1.8,0.400819,6e-05,0.389756,-27.8,0.234941,0.040182,53.9,29.3,0.284192,52.9,0.296005,-0.009728,2019-01-03T05:46:23Z,scs-bgx-502
0.286254,57.1,0.285504,-0.006165,0.407881,-3.9,0.400756,-0.000696,0.390318,-27.7,0.234566,0.040198,53.9,29.3,0.284567,52.2,0.296317,-0.00994,2019-01-03T05:46:33Z,scs-bgx-502
0.286254,56.6,0.285567,-0.006284,0.408006,-1.8,0.400819,7.7e-05,0.389756,-33.4,0.234066,0.038906,53.9,29.3,0.284817,50.3,0.296755,-0.010512,2019-01-03T05:46:43Z,scs-bgx-502
0.286254,56.6,0.285567,-0.006284,0.407881,-2.1,0.400819,-4.9e-05,0.390193,-27.8,0.234629,0.040164,53.9,29.3,0.284567,49.9,0.296692,-0.010644,2019-01-03T05:46:53Z,scs-bgx-502
0.286317,56.9,0.285567,-0.006221,0.407819,-4,0.400756,-0.000706,0.388693,-38.4,0.234004,0.037753,54,29.3,0.284504,51.6,0.29638,-0.01012,2019-01-03T05:47:03Z,scs-bgx-502
0.286254,56.6,0.285567,-0.006284,0.407756,-2.5,0.400819,-0.000174,0.389506,-31.7,0.234504,0.039294,53.9,29.3,0.285192,57,0.29588,-0.008493,2019-01-03T05:47:13Z,scs-bgx-502
0.286254,56.6,0.285567,-0.006284,0.407819,-3.7,0.400756,-0.000627,0.389943,-33.7,0.233879,0.03882,53.9,29.3,0.285129,55.6,0.296067,-0.008908,2019-01-03T05:47:23Z,scs-bgx-502
0.286067,56,0.285567,-0.006471,0.407756,-3.5,0.400756,-0.000531,0.390568,-34.2,0.233379,0.038716,54,29.3,0.285442,51.2,0.296942,-0.010239,2019-01-03T05:47:33Z,scs-bgx-502
0.286254,56.6,0.285567,-0.006284,0.407569,-3,0.400819,-0.000361,0.390443,-31.9,0.233816,0.039229,54,29.3,0.284629,53.2,0.296192,-0.009642,2019-01-03T05:47:43Z,scs-bgx-502
0.286129,56.2,0.285567,-0.006409,0.407631,-2.5,0.400819,-0.000193,0.390256,-34.4,0.233566,0.038677,54,29.3,0.284879,55.6,0.295942,-0.008923,2019-01-03T05:47:53Z,scs-bgx-502
0.286192,56,0.285629,-0.006465,0.407569,-4,0.400756,-0.000719,0.390006,-39.5,0.232941,0.037516,54,29.3,0.284817,54.6,0.296067,-0.00922,2019-01-03T05:48:03Z,scs-bgx-502
0.286129,55.8,0.285629,-0.006527,0.407506,-1.2,0.400881,0.000304,0.390381,-36.6,0.233129,0.038164,54,29.3,0.285504,53.7,0.296567,-0.009472,2019-01-03T05:48:13Z,scs-bgx-502
0.286129,56.2,0.285567,-0.006409,0.407319,-4.8,0.400756,-0.001021,0.391193,-29.1,0.233754,0.039888,53.9,29.3,0.285254,53.3,0.296505,-0.009605,2019-01-03T05:48:23Z,scs-bgx-502
0.286067,55.5,0.285629,-0.00659,0.407444,-2.5,0.400819,-0.000196,0.391568,-23.8,0.234316,0.041083,54,29.3,0.285129,53.3,0.296442,-0.009612,2019-01-03T05:48:33Z,scs-bgx-502
0.286067,55.5,0.285629,-0.00659,0.407444,-2.5,0.400819,-0.000196,0.390818,-30.3,0.233816,0.039604,54,29.3,0.285004,54,0.296255,-0.009385,2019-01-03T05:48:43Z,scs-bgx-502
0.286129,55.4,0.285692,-0.006645,0.407444,-2.5,0.400819,-0.000169,0.391256,-33.6,0.233004,0.038857,53.9,29.3,0.285317,54.3,0.29638,-0.009307,2019-01-03T05:49:03Z,scs-bgx-502
0.286129,56.2,0.285567,-0.006409,0.407444,-0.2,0.400944,0.000651,0.392256,-28.4,0.233129,0.040039,53.9,29.3,0.285254,58,0.295755,-0.008195,2019-01-03T05:49:13Z,scs-bgx-502
0.286192,56,0.285629,-0.006465,0.407319,-3.3,0.400819,-0.000453,0.392881,-27.6,0.232816,0.040209,54,29.3,0.285379,54.9,0.296317,-0.009127,2019-01-03T05:49:23Z,scs-bgx-502
0.286067,55.5,0.285629,-0.00659,0.407256,-3.1,0.400819,-0.000383,0.392381,-29.8,0.232816,0.039709,54,29.3,0.285317,52.7,0.29663,-0.009777,2019-01-03T05:49:33Z,scs-bgx-502
0.286254,56.2,0.285629,-0.006402,0.407319,-3.4,0.400819,-0.000505,0.392318,-34.5,0.232129,0.038644,54,29.3,0.285442,52,0.296817,-0.010004,2019-01-03T05:49:43Z,scs-bgx-502
0.286129,55.8,0.285629,-0.006527,0.407256,-3.3,0.400819,-0.000462,0.392506,-32.5,0.232316,0.039105,53.9,29.3,0.285442,53.5,0.296567,-0.009535,2019-01-03T05:49:53Z,scs-bgx-502
0.286129,55.8,0.285629,-0.006527,0.407319,-1.7,0.400881,0.000116,0.393193,-25.1,0.233004,0.040795,53.9,29.3,0.285129,52.5,0.296567,-0.009847,2019-01-03T05:50:03Z,scs-bgx-502
0.286129,55.8,0.285629,-0.006527,0.407194,-4.9,0.400756,-0.001041,0.392818,-27.9,0.232816,0.040146,53.9,29.3,0.285379,55.3,0.296255,-0.00901,2019-01-03T05:50:13Z,scs-bgx-502
0.286317,56,0.285692,-0.006458,0.407194,-5,0.400756,-0.001094,0.392881,-30,0.232441,0.039662,53.9,29.3,0.285067,55.8,0.296005,-0.008853,2019-01-03T05:50:23Z,scs-bgx-502
0.286192,55.6,0.285692,-0.006583,0.407194,-3.3,0.400819,-0.000472,0.392881,-28.8,0.232629,0.039935,54,29.3,0.285692,54,0.29663,-0.009402,2019-01-03T05:50:33Z,scs-bgx-502
0.286192,55.6,0.285692,-0.006583,0.407194,-1.9,0.400881,4.4e-05,0.392631,-29.9,0.232629,0.039685,53.9,29.3,0.285504,53.7,0.296567,-0.009472,2019-01-03T05:50:43Z,scs-bgx-502
0.286129,55.4,0.285692,-0.006645,0.406944,-2.4,0.400881,-0.000153,0.392443,-32,0.232441,0.039225,53.9,29.3,0.285879,55.4,0.296505,-0.00898,2019-01-03T05:50:53Z,scs-bgx-502
0.285879,54.5,0.285692,-0.006895,0.406631,-2.6,0.400881,-0.000228,0.393193,-29.9,0.232254,0.039701,53.8,29.3,0.285442,55.9,0.296192,-0.00883,2019-01-03T05:51:03Z,scs-bgx-502
0.285504,53.1,0.285692,-0.00727,0.406069,-3.2,0.400881,-0.000421,0.393006,-29.9,0.232379,0.039696,53.7,29.3,0.285754,54.6,0.296567,-0.009222,2019-01-03T05:51:13Z,scs-bgx-502
0.285254,52.2,0.285692,-0.00752,0.405569,-3.9,0.400881,-0.000683,0.392506,-36.5,0.231691,0.038194,53.5,29.3,0.286692,60,0.296192,-0.00758,2019-01-03T05:51:23Z,scs-bgx-502
0.285067,52,0.285629,-0.00759,0.405194,-4.8,0.400881,-0.001006,0.391943,-42.5,0.231129,0.036811,53.3,29.3,0.287442,59.7,0.29663,-0.007652,2019-01-03T05:51:33Z,scs-bgx-502
0.285129,52.2,0.285629,-0.007527,0.405006,-6.9,0.400819,-0.001762,0.392443,-37.2,0.231629,0.03804,53.2,29.3,0.287567,59,0.296817,-0.007879,2019-01-03T05:51:43Z,scs-bgx-502
0.285129,51.8,0.285692,-0.007645,0.404631,-7.6,0.400819,-0.002031,0.391631,-38.3,0.232004,0.037774,53,29.3,0.287504,60.3,0.296567,-0.007472,2019-01-03T05:51:53Z,scs-bgx-502
0.284942,51.1,0.285692,-0.007833,0.404506,-7.4,0.400819,-0.001972,0.391131,-44.5,0.231379,0.036363,52.9,29.3,0.287442,60.1,0.296567,-0.007535,2019-01-03T05:52:03Z,scs-bgx-502
0.284567,49.4,0.285754,-0.008326,0.403756,-8.3,0.400819,-0.002273,0.391506,-42.1,0.231504,0.03692,52.6,29.3,0.288004,62,0.296567,-0.006972,2019-01-03T05:52:13Z,scs-bgx-502
0.284254,48.7,0.285692,-0.00852,0.403131,-9.5,0.400819,-0.002713,0.391006,-45.9,0.231254,0.036056,52.3,29.3,0.288754,63.7,0.296692,-0.006457,2019-01-03T05:52:23Z,scs-bgx-502
0.284442,49.7,0.285629,-0.00822,0.403319,-9.5,0.400819,-0.002726,0.390318,-52.7,0.230816,0.034489,52.1,29.4,0.288129,62.3,0.296567,-0.006876,2019-01-03T05:52:33Z,scs-bgx-502
0.284129,48.6,0.285629,-0.008533,0.402506,-12.4,0.400756,-0.003766,0.389443,-57,0.230754,0.033523,51.8,29.4,0.288754,67.5,0.296067,-0.00531,2019-01-03T05:52:43Z,scs-bgx-502
0.284067,48,0.285692,-0.008708,0.402506,-13.6,0.400694,-0.004185,0.389443,-53.9,0.231066,0.03422,51.7,29.3,0.289254,67.3,0.29638,-0.00537,2019-01-03T05:52:53Z,scs-bgx-502
0.284004,47.8,0.285692,-0.00877,0.402444,-12.2,0.400756,-0.003679,0.389506,-50.4,0.231566,0.035011,51.4,29.3,0.289442,65.2,0.296817,-0.006004,2019-01-03T05:53:03Z,scs-bgx-502
0.283879,48.2,0.285567,-0.008659,0.402256,-14.4,0.400694,-0.004488,0.389256,-51.1,0.231629,0.034852,51.3,29.3,0.289004,66.8,0.296317,-0.005502,2019-01-03T05:53:13Z,scs-bgx-502
0.284004,49.1,0.285504,-0.008415,0.402131,-14,0.400756,-0.004335,0.388506,-55.6,0.231441,0.033829,51.1,29.3,0.288942,66.6,0.296317,-0.005565,2019-01-03T05:53:23Z,scs-bgx-502
0.283629,47.3,0.285567,-0.008909,0.401256,-15.1,0.400756,-0.004734,0.388506,-54.4,0.231629,0.034102,50.9,29.3,0.289067,63.9,0.296817,-0.006379,2019-01-03T05:53:33Z,scs-bgx-502
0.283754,47.3,0.285629,-0.008902,0.401319,-14.9,0.400756,-0.004672,0.388381,-59.4,0.230941,0.032975,50.7,29.3,0.289379,67.7,0.29638,-0.005245,2019-01-03T05:53:43Z,scs-bgx-502
0.283567,47.1,0.285567,-0.008971,0.401381,-13.2,0.400819,-0.004041,0.387881,-64.4,0.230504,0.031837,50.6,29.3,0.289067,66.3,0.296442,-0.005675,2019-01-03T05:53:53Z,scs-bgx-502
0.284067,49.3,0.285504,-0.008353,0.402256,-13.8,0.400756,-0.004262,0.387943,-57.7,0.231504,0.033358,50.6,29.3,0.288754,61.4,0.297067,-0.007162,2019-01-03T05:54:03Z,scs-bgx-502
0.284504,50.8,0.285504,-0.007915,0.402631,-15.3,0.400694,-0.004799,0.387631,-55.5,0.232066,0.033865,50.6,29.3,0.288067,62.2,0.296567,-0.00691,2019-01-03T05:54:13Z,scs-bgx-502
0.284692,51.1,0.285567,-0.007846,0.403256,-10.9,0.400819,-0.003222,0.387506,-53.6,0.232441,0.034287,50.7,29.3,0.286817,57.7,0.29663,-0.008277,2019-01-03T05:54:23Z,scs-bgx-502
0.284942,51.5,0.285629,-0.007715,0.404069,-8.9,0.400819,-0.002515,0.386006,-62.6,0.232066,0.03224,50.9,29.3,0.286442,62.3,0.295692,-0.00689,2019-01-03T05:54:33Z,scs-bgx-502
0.285879,55.3,0.285567,-0.006659,0.405819,-8.3,0.400756,-0.002284,0.385318,-64,0.232316,0.031917,51.3,29.3,0.285129,54.4,0.296255,-0.00926,2019-01-03T05:54:43Z,scs-bgx-502
0.285442,54.2,0.285504,-0.006978,0.405069,-9.6,0.400756,-0.002743,0.385131,-65.6,0.232191,0.031547,51.4,29.3,0.285379,51.4,0.29688,-0.010184,2019-01-03T05:54:53Z,scs-bgx-502
0.286004,55.7,0.285567,-0.006534,0.406131,-6.3,0.400819,-0.001561,0.385818,-53.8,0.233566,0.03424,51.7,29.3,0.284754,51.7,0.296505,-0.010105,2019-01-03T05:55:03Z,scs-bgx-502
0.285879,55.3,0.285567,-0.006659,0.406569,-4.8,0.400819,-0.001018,0.385693,-52.8,0.233816,0.034479,51.9,29.3,0.284317,52.1,0.296192,-0.009955,2019-01-03T05:55:13Z,scs-bgx-502
0.285942,55.5,0.285567,-0.006596,0.406631,-6.2,0.400756,-0.001524,0.385631,-55.8,0.233379,0.033779,52.2,29.3,0.284754,50.9,0.29663,-0.01034,2019-01-03T05:55:23Z,scs-bgx-502
0.286004,55.3,0.285629,-0.006652,0.406819,-4.1,0.400819,-0.000768,0.385631,-49.1,0.234441,0.035328,52.3,29.3,0.284129,50.8,0.296317,-0.010377,2019-01-03T05:55:33Z,scs-bgx-502
0.286192,56.4,0.285567,-0.006346,0.407506,-1.6,0.400881,0.000145,0.385381,-48.2,0.234754,0.035534,52.4,29.3,0.283942,52.1,0.296005,-0.009978,2019-01-03T05:55:43Z,scs-bgx-502
0.286004,55.7,0.285567,-0.006534,0.407319,-1.6,0.400881,0.000143,0.385943,-41.3,0.235441,0.037099,52.6,29.3,0.284192,52.1,0.29613,-0.009963,2019-01-03T05:55:53Z,scs-bgx-502
0.286254,57.1,0.285504,-0.006165,0.408194,-1.6,0.400819,0.000132,0.387193,-34.2,0.235691,0.038713,53,29.3,0.283629,48.3,0.296442,-0.011112,2019-01-03T05:56:03Z,scs-bgx-502
0.286692,58.2,0.285567,-0.005846,0.408381,-3.3,0.400756,-0.000487,0.386943,-41.7,0.234691,0.037005,53.2,29.3,0.283192,47.7,0.296317,-0.011315,2019-01-03T05:56:13Z,scs-bgx-502
0.286254,57.1,0.285504,-0.006165,0.407944,-0.9,0.400881,0.000398,0.386881,-47.2,0.233879,0.035758,53.2,29.3,0.283567,50.8,0.296005,-0.010353,2019-01-03T05:56:23Z,scs-bgx-502
0.286254,56.6,0.285567,-0.006284,0.408131,1.4,0.400944,0.001233,0.386693,-42.8,0.234691,0.036755,53.4,29.3,0.284067,49.4,0.296505,-0.010792,2019-01-03T05:56:33Z,scs-bgx-502
0.286379,57.5,0.285504,-0.00604,0.408319,-1.6,0.400819,0.000151,0.387193,-37.8,0.235129,0.037893,53.5,29.3,0.283754,48.7,0.296442,-0.010987,2019-01-03T05:56:43Z,scs-bgx-502
0.286379,57.5,0.285504,-0.00604,0.408256,-1.8,0.400819,8.9e-05,0.387506,-36.8,0.235066,0.038114,53.5,29.3,0.284379,49.3,0.296692,-0.010832,2019-01-03T05:56:53Z,scs-bgx-502
0.286442,57.7,0.285504,-0.005978,0.408381,-0.1,0.400881,0.000677,0.387568,-34.6,0.235379,0.038632,53.7,29.3,0.284504,52.8,0.296192,-0.009767,2019-01-03T05:57:03Z,scs-bgx-502
0.286317,56.9,0.285567,-0.006221,0.408256,-1.3,0.400819,0.000247,0.387506,-38,0.234879,0.037841,53.7,29.3,0.284442,52.2,0.296255,-0.009947,2019-01-03T05:57:13Z,scs-bgx-502
0.286317,56.9,0.285567,-0.006221,0.408319,0.3,0.400881,0.000826,0.387506,-44,0.233941,0.036474,53.7,29.3,0.284379,51.6,0.296317,-0.010127,2019-01-03T05:57:23Z,scs-bgx-502
0.286254,56.6,0.285567,-0.006284,0.408256,-1.1,0.400819,0.000327,0.388256,-36.7,0.234566,0.038135,53.8,29.3,0.284067,53.3,0.29588,-0.009618,2019-01-03T05:57:33Z,scs-bgx-502
0.286192,56.8,0.285504,-0.006228,0.408006,-3.4,0.400756,-0.000492,0.388881,-30.8,0.235066,0.039489,53.8,29.3,0.284629,53.6,0.29613,-0.009525,2019-01-03T05:57:43Z,scs-bgx-502
0.286317,56.9,0.285567,-0.006221,0.408131,-3.1,0.400756,-0.000394,0.389193,-29.4,0.235066,0.039802,53.9,29.3,0.284317,49.8,0.296567,-0.01066,2019-01-03T05:57:53Z,scs-bgx-502
0.286192,56.4,0.285567,-0.006346,0.408006,-1.6,0.400819,0.000129,0.389193,-27.4,0.235379,0.040257,53.9,29.3,0.284504,53.5,0.296067,-0.009533,2019-01-03T05:58:03Z,scs-bgx-502
0.286254,56.6,0.285567,-0.006284,0.407944,-2,0.400819,1.4e-05,0.389631,-28.3,0.234941,0.040057,53.9,29.3,0.284567,51.8,0.29638,-0.010057,2019-01-03T05:58:13Z,scs-bgx-502
0.286317,56.4,0.285629,-0.00634,0.407756,-3.8,0.400756,-0.000637,0.389006,-35,0.234316,0.038521,53.9,29.3,0.284754,53.6,0.296192,-0.009517,2019-01-03T05:58:23Z,scs-bgx-502
0.286192,56,0.285629,-0.006465,0.407694,-3.6,0.400756,-0.000594,0.388443,-40.3,0.233879,0.03732,53.9,29.3,0.285004,54.8,0.29613,-0.00915,2019-01-03T05:58:33Z,scs-bgx-502
0.286254,56.2,0.285629,-0.006402,0.407756,-2.2,0.400819,-6.8e-05,0.389131,-37.7,0.233816,0.037917,53.9,29.3,0.285129,56.8,0.29588,-0.008555,2019-01-03T05:58:43Z,scs-bgx-502
0.286192,56,0.285629,-0.006465,0.407694,-2.2,0.400819,-7.8e-05,0.389318,-33.3,0.234379,0.038924,53.9,29.3,0.284942,54.6,0.29613,-0.009213,2019-01-03T05:58:53Z,scs-bgx-502
0.286067,56,0.285567,-0.006471,0.407694,-2.2,0.400819,-7.8e-05,0.389506,-36.5,0.233754,0.038201,53.9,29.3,0.284692,54.5,0.296005,-0.009228,2019-01-03T05:59:03Z,scs-bgx-502
0.286129,56.6,0.285504,-0.00629,0.407631,-2.8,0.400819,-0.000299,0.390006,-31.9,0.234129,0.039247,53.9,29.3,0.285254,54.9,0.296255,-0.009135,2019-01-03T05:59:13Z,scs-bgx-502
0.286192,56.4,0.285567,-0.006346,0.407631,-4.1,0.400756,-0.000762,0.390631,-26.3,0.234566,0.04051,53.9,29.3,0.285442,57.4,0.295942,-0.00836,2019-01-03T05:59:23Z,scs-bgx-502
0.286067,56,0.285567,-0.006471,0.407506,-4.2,0.400756,-0.000781,0.391443,-24.4,0.234316,0.040958,54,29.3,0.285379,50.6,0.297005,-0.010419,2019-01-03T05:59:33Z,scs-bgx-502
0.286192,56,0.285629,-0.006465,0.407569,-1.1,0.400881,0.000313,0.390881,-34.8,0.233066,0.038573,54,29.3,0.285067,51.9,0.29663,-0.010027,2019-01-03T05:59:43Z,scs-bgx-502
0.286067,55.5,0.285629,-0.00659,0.407381,-4.1,0.400756,-0.000774,0.391381,-26.6,0.234004,0.04044,53.9,29.3,0.284817,53,0.296317,-0.00969,2019-01-03T05:59:53Z,scs-bgx-502
0.286129,55.8,0.285629,-0.006527,0.407381,-2.9,0.400819,-0.000337,0.391506,-29.7,0.233441,0.039745,53.9,29.3,0.285317,52.7,0.29663,-0.009777,2019-01-03T06:00:03Z,scs-bgx-502
0.286192,56,0.285629,-0.006465,0.407444,-1.5,0.400881,0.000188,0.391256,-32.8,0.233129,0.039039,53.9,29.3,0.285504,56.8,0.296067,-0.008533,2019-01-03T06:00:13Z,scs-bgx-502
0.286254,55.8,0.285692,-0.00652,0.407569,0.4,0.400944,0.000882,0.391443,-34.4,0.232754,0.03868,54,29.3,0.285442,55.5,0.296255,-0.008947,2019-01-03T06:00:23Z,scs-bgx-502
0.286192,55.6,0.285692,-0.006583,0.407319,-0.1,0.400944,0.000685,0.391943,-29.4,0.233191,0.039818,54,29.3,0.285254,51.8,0.296755,-0.010074,2019-01-03T06:00:33Z,scs-bgx-502
0.286129,55.4,0.285692,-0.006645,0.407381,-1.2,0.400881,0.000284,0.392506,-26.5,0.233254,0.040472,54,29.3,0.285567,54.7,0.296442,-0.009175,2019-01-03T06:00:43Z,scs-bgx-502
0.286192,55.6,0.285692,-0.006583,0.407381,-1.4,0.400881,0.000231,0.392318,-26.5,0.233379,0.040466,53.9,29.3,0.285504,53,0.296692,-0.009707,2019-01-03T06:00:53Z,scs-bgx-502
0.286129,55.8,0.285629,-0.006527,0.407256,-3.3,0.400819,-0.000462,0.391568,-27.8,0.233691,0.040172,53.9,29.3,0.285192,53.1,0.296505,-0.009667,2019-01-03T06:01:03Z,scs-bgx-502
0.286129,55.4,0.285692,-0.006645,0.407194,-3.2,0.400819,-0.000419,0.391068,-37.2,0.232566,0.038032,53.9,29.3,0.285192,52.7,0.296567,-0.009785,2019-01-03T06:01:13Z,scs-bgx-502
0.285942,55.1,0.285629,-0.006715,0.407381,-1,0.400881,0.000363,0.390318,-42.9,0.232191,0.036735,53.9,29.3,0.285379,54.1,0.296442,-0.009362,2019-01-03T06:01:23Z,scs-bgx-502
0.286004,55.7,0.285567,-0.006534,0.407381,0,0.400944,0.000721,0.390818,-34.3,0.233191,0.038693,53.9,29.3,0.285254,58.3,0.295692,-0.008078,2019-01-03T06:01:33Z,scs-bgx-502
0.286192,56,0.285629,-0.006465,0.407256,-3.4,0.400819,-0.000515,0.391818,-34.3,0.232504,0.038691,54,29.3,0.285254,53.3,0.296505,-0.009605,2019-01-03T06:01:43Z,scs-bgx-502
0.286129,55.4,0.285692,-0.006645,0.407069,-3.5,0.400819,-0.000544,0.392568,-29,0.232816,0.039896,54,29.3,0.285129,54.8,0.296192,-0.009142,2019-01-03T06:01:54Z,scs-bgx-502
0.286004,54.9,0.285692,-0.00677,0.407194,-2.8,0.400819,-0.000287,0.392568,-31.8,0.232379,0.039258,53.9,29.3,0.285254,55.2,0.296192,-0.009017,2019-01-03T06:02:03Z,scs-bgx-502
0.286254,55.8,0.285692,-0.00652,0.407194,-0.6,0.400944,0.000507,0.392318,-37.3,0.231691,0.038006,53.9,29.3,0.285004,54.4,0.296192,-0.009267,2019-01-03T06:02:13Z,scs-bgx-502
0.286129,55.4,0.285692,-0.006645,0.407131,-0.5,0.400944,0.00055,0.391943,-37.8,0.231879,0.037904,53.9,29.3,0.285379,56.4,0.296067,-0.008658,2019-01-03T06:02:23Z,scs-bgx-502
0.286129,55.8,0.285629,-0.006527,0.407006,-2.5,0.400881,-0.000196,0.392318,-28.1,0.233129,0.040102,53.9,29.3,0.285879,53.4,0.296817,-0.009567,2019-01-03T06:02:33Z,scs-bgx-502
0.285629,54,0.285629,-0.007027,0.406256,-3.3,0.400881,-0.000471,0.391943,-31,0.232941,0.039454,53.8,29.3,0.285942,55.6,0.296505,-0.008917,2019-01-03T06:02:43Z,scs-bgx-502
0.285317,52.5,0.285692,-0.007458,0.405569,-4.1,0.400881,-0.000763,0.392131,-31.3,0.232754,0.039368,53.5,29.3,0.286879,57.1,0.296755,-0.008449,2019-01-03T06:02:53Z,scs-bgx-502
0.285254,52.7,0.285629,-0.007402,0.405569,-4.3,0.400881,-0.000815,0.392006,-34.3,0.232379,0.038696,53.4,29.3,0.286942,58.9,0.296505,-0.007917,2019-01-03T06:03:03Z,scs-bgx-502
0.285379,52.7,0.285692,-0.007395,0.405506,-4.4,0.400881,-0.000878,0.392318,-36.5,0.231816,0.038188,53.2,29.3,0.287317,60.5,0.296442,-0.007425,2019-01-03T06:03:13Z,scs-bgx-502
0.285254,51.8,0.285754,-0.007639,0.404944,-6.7,0.400819,-0.001719,0.392756,-32.2,0.232191,0.039173,53.1,29.3,0.287442,61.7,0.296317,-0.007065,2019-01-03T06:03:23Z,scs-bgx-502
0.285129,51.8,0.285692,-0.007645,0.404944,-6.7,0.400819,-0.001719,0.392693,-36.1,0.231629,0.03829,53,29.3,0.287192,62.8,0.296005,-0.006728,2019-01-03T06:03:33Z,scs-bgx-502
